3.9711,0.0313181,-1.01884,0.00451033,-0.0092973,0.0465613,0.998862,0,3
7.976,0.207527,-1.17875,-0.0018949,-0.000954154,-0.0257269,0.999667,0,3
12.035,0.234082,-1.27733,0.000448111,0.00273951,0.0354437,0.999368,0,3
16.0785,0.341739,-1.31545,-0.00672963,0.00180746,-0.0176774,0.999819,0,3
20.0754,0.27219,-1.49329,0.000415535,-0.00180772,0.0161461,0.999868,0,3
24.0982,0.354231,-1.51342,-0.000328929,0.00115174,0.00103188,0.999999,0,3
28.1094,0.651207,-1.57009,-0.00109317,-0.00964485,0.0196173,0.99976,0,3
32.1287,0.708815,-1.74913,0.000176651,-0.00649876,0.0361643,0.999325,0,3
36.1942,1.33743,-1.77501,-0.00671195,-0.00126421,0.100033,0.994961,0,3
40.2757,1.22236,-1.94022,-0.00442303,-0.00157438,-0.0150856,0.999875,0,3
44.3815,1.40614,-2.10615,-0.00526108,-0.00755524,0.0495407,0.99873,0,3
48.401,1.64325,-2.16701,-0.00843094,-0.00354259,-0.0286664,0.999547,0,3
52.4681,1.83958,-2.29124,-0.00615764,-0.00278747,0.0242131,0.999684,0,3
56.5369,1.87223,-2.30345,-0.00914051,-0.00934106,-0.0155663,0.999793,0,3
60.5857,1.74936,-2.2921,-0.00386864,-0.0112663,0.00202176,0.999927,0,3
64.6662,1.32931,-2.31367,0.0016532,-0.00407078,-0.0983922,0.995138,0,3
68.792,0.921445,-2.36602,0.0164532,-0.0183549,0.0201923,0.999492,0,3
72.7679,1.37091,-2.49697,0.00129516,-0.0136494,0.0297001,0.999465,0,3
76.8162,1.19065,-2.38042,-0.00640953,-0.00779711,-0.0661203,0.997761,0,3
80.702,2.26312,-2.50966,0.00333282,-0.0126598,0.476485,0.879085,0,3
81.4335,6.27884,-2.26898,0.0190271,-0.0304549,0.721586,0.691392,0,3
81.1721,10.3345,-2.31445,0.0271081,-0.0274027,0.735463,0.676468,0,3
80.8023,14.3322,-2.16657,0.0264049,-0.0332293,0.751779,0.658047,0,3
80.8287,18.3398,-2.11994,0.00784145,-0.022299,0.689217,0.72417,0,3
80.7828,22.3406,-1.95503,0.0208575,-0.00943116,0.738697,0.673648,0,3
80.5912,26.347,-1.88887,0.0226039,-0.00997306,0.704444,0.70933,0,3
80.2284,30.3387,-1.82131,0.0231317,-0.0229307,0.691251,0.72188,0,3
80.1866,34.3988,-1.70144,0.0209262,-0.0244455,0.717131,0.696195,0,3
80.4804,38.4622,-1.63106,0.0204133,-0.0144442,0.672075,0.74006,0,3
80.1221,42.4969,-1.41241,0.0229887,-0.0189039,0.738944,0.673109,0,3
79.7302,46.5948,-1.31546,0.027363,-0.0208713,0.698275,0.715002,0,3
79.9716,50.6942,-1.1694,0.0142346,-0.0237379,0.707863,0.705807,0,3
79.6992,54.7255,-1.10207,0.00926981,-0.0176928,0.790224,0.612492,0,3
79.114,58.7807,-0.755837,0.0378653,-0.0433241,0.734929,0.675699,0,3
