4.8054,-1.09214,-1.13352,-0.00187475,-0.00311727,-0.0328257,0.999454,0,3
9.89714,-0.957457,-1.0508,-0.00433077,-0.00632871,0.0103658,0.999917,0,3
14.9423,-0.644995,-1.02469,0.00489545,-0.00841669,0.0103777,0.999899,0,3
19.9985,-0.279266,-1.00666,-0.005667,-0.00710025,0.0342792,0.999371,0,3
25.045,0.334723,-0.890127,0.000321192,-0.00166117,0.0581914,0.998304,0,3
30.1433,0.778847,-0.906669,-0.000570861,-0.0106616,0.0437044,0.998987,0,3
35.1391,1.37149,-0.83089,0.00256829,-0.00681951,0.0785587,0.996883,0,3
40.197,1.62012,-0.708985,0.000177427,-0.0120843,0.00827444,0.999893,0,3
45.2146,2.11406,-0.816028,-0.000525026,-0.00812449,0.0625242,0.99801,0,3
50.2837,2.23329,-0.761634,-0.00357412,-0.0133003,-0.094626,0.995418,0,3
55.3386,1.50833,-0.656904,0.00213039,-0.0139616,-0.0835998,0.996399,0,3
59.6873,-1.11291,-0.596264,0.0020836,-0.0177861,-0.415889,0.909239,0,3
61.6859,-5.78795,-0.451748,-0.000290046,-0.0160104,-0.602398,0.798035,0,3
63.3193,-10.6486,-0.427865,0.000230603,-0.0172769,-0.580615,0.813995,0,3
66.0838,-14.8655,-0.271815,-0.00333253,-0.0117888,-0.335167,0.942079,0,3
71.0449,-15.7969,-0.0876305,-0.00489713,-0.0062219,0.0740639,0.997222,0,3
76.0519,-15.2106,-0.162611,-0.00319367,-0.00583041,0.113839,0.993477,0,3
81.1647,-14.8829,-0.105563,0.00256792,-0.0107325,-0.173853,0.98471,0,3
85.2536,-17.8635,0.0319776,-0.00135525,-0.0135562,-0.141545,0.989838,0,3
90.3213,-17.9835,0.095094,0.000860674,-0.00987496,-0.191519,0.981439,0,3
94.803,-20.4523,0.165901,0.00219118,-0.0118372,-0.211572,0.977288,0,3
99.8561,-20.6952,0.226697,0.000585931,0.00285432,0.0460702,0.998934,0,3
104.847,-19.9473,0.305024,0.00183471,0.0263494,0.177065,0.983845,0,3
109.579,-18.2271,0.14177,-0.000805063,-0.00536875,0.00402477,0.999977,0,3
114.092,-20.5011,0.0742163,0.0166457,-0.0206158,-0.586766,0.809323,0,3
114.963,-25.5514,0.203332,0.0140322,-0.0238362,-0.630137,0.775991,0,3
115.468,-30.57,0.14914,0.0134944,-0.0174166,-0.664952,0.746561,0,3
116.13,-35.5846,0.150547,0.0224468,-0.0147653,-0.660215,0.750596,0,3
116.425,-40.6148,0.0248491,0.0232947,-0.0127603,-0.693734,0.719741,0,3
116.9,-45.6659,-0.0535338,0.0251771,-0.00982833,-0.664173,0.74709,0,3
117.193,-50.6849,-0.229899,0.0284585,-0.0109813,-0.65944,0.751138,0,3
117.734,-55.7054,-0.317459,0.026079,-0.0102492,-0.675471,0.736854,0,3
118.304,-60.6814,-0.405106,0.0219116,-0.0122688,-0.668917,0.742912,0,3
118.871,-65.6529,-0.499,0.0278022,-0.0115573,-0.653958,0.755932,0,3
119.376,-70.6752,-0.664017,0.0275837,-0.00992923,-0.668256,0.743353,0,3
119.86,-75.7122,-0.778236,0.0239489,-0.0153006,-0.636565,0.7707,0,3
120.447,-80.7192,-0.851449,0.0244379,-0.0123008,-0.67097,0.740979,0,3
120.862,-85.7154,-0.955966,0.0168134,-0.0184499,-0.741557,0.670425,0,3
117.792,-89.7871,-1.06452,0.00487182,-0.00967405,0.976195,-0.216624,0,3
112.829,-90.607,-1.02306,0.00121955,-0.00423666,0.997382,-0.0721725,0,3
107.782,-90.4712,-1.11383,-0.00284026,-0.00724002,0.999715,0.0225585,0,3
102.733,-89.6232,-1.10448,-0.0040611,-0.00740252,0.99954,0.0291393,0,3
97.6287,-89.5997,-1.08067,0.000791101,-0.0162277,0.99752,0.0684793,0,3
92.6228,-89.4813,-1.2057,-0.00415033,-0.0190156,0.998576,-0.049678,0,3
87.6137,-89.9506,-1.13195,-0.0125069,-0.0140531,0.998186,-0.0571911,0,3
