5.17077,-1.27607,-0.948082,-0.00712472,-0.0081796,-0.00201305,0.999939,0,3
11.1487,-1.04863,-0.935833,-0.0105902,-0.00251961,-0.00868959,0.999903,0,3
17.2344,-0.772222,-0.970302,-0.00434946,-0.00748767,0.100024,0.994947,0,3
23.238,-0.0658936,-0.982223,-0.00838023,-0.00616981,0.111164,0.993748,0,3
28.8949,0.589384,-0.816056,-0.00741294,-0.0081822,0.0714678,0.997382,0,3
34.3603,1.07673,-0.971959,-0.00336054,-0.00527036,0.0997772,0.99499,0,3
40.3834,1.43968,-1.08236,-0.00523469,-0.00625302,-0.0108228,0.999908,0,3
46.5771,1.9567,-1.07191,-0.00372707,-0.00261247,0.0450697,0.998973,0,3
52.747,1.63431,-1.03628,-0.00488057,-0.00799477,-0.0338875,0.999382,0,3
56.6283,0.828458,-0.901579,-0.00753589,-0.00369279,-0.171811,0.985094,0,3
60.8826,-3.37739,-0.700543,-0.0088145,-0.0158486,-0.544626,0.838483,0,3
62.6821,-9.46221,-0.60105,-0.00418043,-0.021522,-0.581309,0.813388,0,3
65.6472,-14.9363,-0.483344,-0.00882399,-0.00833904,-0.34623,0.938071,0,3
71.1609,-15.1219,-0.381887,-0.00879551,-0.0100961,0.0701537,0.997446,0,1
78.2321,-14.9285,-0.415786,-0.00960001,-0.00902984,0.0275815,0.999533,5,1
81.3589,-15.1167,-0.308118,-0.0049831,-0.0136896,-0.264918,0.964161,5,1
82.9563,-16.5071,-0.088676,0.000380489,-0.0216043,-0.292023,0.956167,5,1
86.6072,-17.0451,-0.319879,-0.0081624,-0.00696319,0.135684,0.990694,5,1
94.1647,-19.8515,-0.0896178,-0.00742112,-0.0201718,-0.265648,0.96383,5,1
98.7725,-20.7133,0.103825,-0.00811181,-0.00957545,0.0171496,0.999774,5,1
102.922,-20.4737,0.0327109,-0.0100776,-0.00718557,0.119076,0.992808,5,1
104.967,-20.3877,-0.151746,0.00451663,0.0480299,0.22261,0.973713,5,1
106.625,-18.3862,-0.117448,-0.000991183,0.0219829,0.28124,0.959385,5,1
108.709,-18.2878,-0.159356,0.000204484,-0.00384215,0.0599395,0.998195,5,1
110.856,-18.3906,-0.252891,-0.00673944,0.0162244,-0.0139825,0.999748,5,1
112.829,-18.4893,-0.0612128,-0.00159215,-0.015584,-0.368127,0.929643,5,1
113.943,-21.4083,-0.116307,0.00833759,-0.0254737,-0.598442,0.800718,5,1
114.368,-23.5386,-0.0987265,0.0086837,-0.0256582,-0.64278,0.765572,5,1
115.205,-31.3571,0.0455138,0.0108385,-0.0220868,-0.668143,0.743626,5,1
115.904,-37.6938,0.103804,0.0153935,-0.0138282,-0.681052,0.731943,5,1
117.209,-44.0851,0.0603188,0.018963,-0.015425,-0.666066,0.745492,0,1
117.729,-50.3537,-0.0070127,0.0192076,-0.017269,-0.679317,0.73339,0,1
118.314,-56.5936,-0.0676184,0.0181313,-0.0169204,-0.677123,0.735452,0,2
118.895,-62.9841,-0.0544497,0.0171382,-0.0155181,-0.685479,0.727725,0,2
119.562,-69.0875,-0.0678819,0.0204983,-0.015292,-0.678788,0.733889,0,2
120.099,-75.5281,-0.154203,0.0179678,-0.017489,-0.636887,0.770549,0,2
120.813,-81.7315,-0.140384,0.0166586,-0.0173238,-0.679074,0.733676,0,2
120.011,-89.2874,-0.193961,0.00843612,-0.0134364,-0.778934,0.626905,0,1
115.38,-91.6351,-0.203481,-0.00504633,0.00737464,0.999876,-0.0129436,0,1
109.275,-91.1802,-1.159486,0.0015912,0.00184112,0.99959,0.0285459,0,1
102.257,-90.7808,-1.123984,-0.000548709,0.000804508,0.999181,0.0404631,0,0.5
